customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date,customer_name
292,11291,AW00011291,Jenna,Wright,united states,married,female,1972-05-01,2025-10-08,jenna wright
293,11292,AW00011292,Seth,Phillips,united states,single,male,1967-05-05,2025-10-08,seth phillips
294,11293,AW00011293,Luke,Long,united states,single,male,1960-11-23,2025-10-08,luke long
295,11294,AW00011294,Dalton,Clark,united states,married,male,1961-03-02,2025-10-08,dalton clark
296,11295,AW00011295,Taylor,Lewis,united states,single,female,1959-11-13,2025-10-08,taylor lewis
297,11296,AW00011296,Haley,Richardson,united states,single,female,1941-04-05,2025-10-08,haley richardson
298,11297,AW00011297,Noah,Coleman,united states,single,male,1940-08-01,2025-10-08,noah coleman
299,11298,AW00011298,Jon,Luo,united states,married,male,1940-08-30,2025-10-08,jon luo
300,11299,AW00011299,Orlando,Vazquez,united states,married,male,1941-09-29,2025-10-08,orlando vazquez
301,11300,AW00011300,Fernando,Barnes,canada,married,male,1965-08-31,2025-10-08,fernando barnes
302,11301,AW00011301,Cameron,Rodriguez,united states,married,male,1965-12-07,2025-10-08,cameron rodriguez
303,11302,AW00011302,Spencer,Russell,united states,single,male,1971-12-09,2025-10-08,spencer russell
304,11303,AW00011303,Julia,Coleman,united states,single,female,1966-04-10,2025-10-08,julia coleman
305,11304,AW00011304,Julia,Garcia,united states,married,female,1971-03-14,2025-10-08,julia garcia
306,11305,AW00011305,Sean,Evans,united states,married,male,1965-12-17,2025-10-08,sean evans
307,11306,AW00011306,Micah,Zhou,united states,married,male,1965-12-20,2025-10-08,micah zhou
308,11307,AW00011307,Hunter,Rodriguez,united states,married,male,1965-10-31,2025-10-08,hunter rodriguez
309,11308,AW00011308,Ian,Gonzales,united states,married,male,1959-09-02,2025-10-08,ian gonzales
310,11309,AW00011309,Victoria,Lewis,united states,single,female,1959-12-10,2025-10-08,victoria lewis
311,11310,AW00011310,Erin,Sanders,united states,single,female,1964-07-05,2025-10-08,erin sanders
312,11311,AW00011311,Gabrielle,Lopez,united states,single,female,1959-02-21,2025-10-08,gabrielle lopez
313,11312,AW00011312,Sara,Richardson,united states,single,female,1958-10-01,2025-10-08,sara richardson
314,11313,AW00011313,Trevor,Jenkins,united states,single,male,1958-08-27,2025-10-08,trevor jenkins
315,11314,AW00011314,Mya,Flores,united states,single,female,1970-06-16,2025-10-08,mya flores
316,11315,AW00011315,Hailey,Ward,united states,single,female,1959-03-31,2025-10-08,hailey ward
317,11316,AW00011316,Luke,Allen,canada,married,male,1959-05-17,2025-10-08,luke allen
318,11317,AW00011317,Victoria,Russell,united states,single,female,1963-09-14,2025-10-08,victoria russell
319,11318,AW00011318,Jessica,Wilson,united states,single,female,1958-04-25,2025-10-08,jessica wilson
320,11319,AW00011319,Jade,Bailey,united states,married,female,1948-04-23,2025-10-08,jade bailey
321,11320,AW00011320,Morgan,Hill,united states,married,female,1942-12-24,2025-10-08,morgan hill
322,11321,AW00011321,Terrance,Raman,united states,married,male,1944-01-05,2025-10-08,terrance raman
323,11322,AW00011322,Sydney,Garcia,united states,married,female,1943-09-12,2025-10-08,sydney garcia
324,11323,AW00011323,Jose,Patterson,united states,single,male,1943-12-18,2025-10-08,jose patterson
325,11324,AW00011324,Zachary,Anderson,united states,married,male,1944-11-10,2025-10-08,zachary anderson
326,11325,AW00011325,Elijah,Ross,united states,single,male,1944-12-29,2025-10-08,elijah ross
327,11326,AW00011326,Rafael,Xie,united states,married,male,1944-12-23,2025-10-08,rafael xie
328,11327,AW00011327,Jaime,Moreno,united states,married,male,1945-09-01,2025-10-08,jaime moreno
329,11328,AW00011328,Julian,Griffin,canada,married,male,1945-06-30,2025-10-08,julian griffin
330,11329,AW00011329,Andy,Alvarez,united states,single,male,1946-01-22,2025-10-08,andy alvarez
331,11330,AW00011330,Ryan,Thompson,canada,married,male,1945-11-10,2025-10-08,ryan thompson
332,11331,AW00011331,Samantha,Jenkins,canada,married,female,1974-01-03,2025-10-08,samantha jenkins
333,11332,AW00011332,Deanna,Ramos,germany,single,female,1968-04-02,2025-10-08,deanna ramos
334,11333,AW00011333,Emily,Miller,united kingdom,married,female,1968-01-07,2025-10-08,emily miller
335,11334,AW00011334,Nicole,Brown,united kingdom,married,female,1966-09-19,2025-10-08,nicole brown
336,11335,AW00011335,Carla,Raman,germany,married,female,1977-12-18,2025-10-08,carla raman
337,11336,AW00011336,Shaun,Raji,france,married,male,1973-03-08,2025-10-08,shaun raji
338,11337,AW00011337,Jerome,Romero,united kingdom,married,male,1967-03-21,2025-10-08,jerome romero
339,11338,AW00011338,Frank,Navarro,germany,married,male,1972-08-06,2025-10-08,frank navarro
340,11339,AW00011339,Dennis,She,france,single,male,1967-01-05,2025-10-08,dennis she
341,11340,AW00011340,Melody,Munoz,france,married,female,1947-04-03,2025-10-08,melody munoz
342,11341,AW00011341,Randy,Zeng,united kingdom,married,male,1942-02-18,2025-10-08,randy zeng
343,11342,AW00011342,Marshall,Wang,france,married,male,1973-03-07,2025-10-08,marshall wang
344,11343,AW00011343,Arthur,Carlson,united kingdom,married,male,1975-03-09,2025-10-08,arthur carlson
345,11344,AW00011344,Jessie,Jimenez,united kingdom,married,female,1963-01-21,2025-10-08,jessie jimenez
346,11345,AW00011345,Robin,Ramos,france,single,female,1962-09-09,2025-10-08,robin ramos
347,11346,AW00011346,Deanna,Gutierrez,france,single,female,1966-05-18,2025-10-08,deanna gutierrez
348,11347,AW00011347,Roy,Navarro,germany,married,male,1972-06-17,2025-10-08,roy navarro
349,11348,AW00011348,Shawn,Rai,germany,married,male,1961-03-21,2025-10-08,shawn rai
350,11349,AW00011349,Mindy,Luo,germany,married,female,1965-08-30,2025-10-08,mindy luo
351,11350,AW00011350,Cara,Zhou,united kingdom,married,female,1942-07-14,2025-10-08,cara zhou
352,11351,AW00011351,Anne,Ramos,united kingdom,single,female,1950-04-02,2025-10-08,anne ramos
353,11352,AW00011352,Raymond,Rodriguez,france,married,male,1945-09-04,2025-10-08,raymond rodriguez
354,11353,AW00011353,Carrie,Ortega,united kingdom,single,female,1946-12-09,2025-10-08,carrie ortega
355,11354,AW00011354,Deanna,Suarez,germany,married,female,1947-08-23,2025-10-08,deanna suarez
356,11355,AW00011355,Roberto,Gutierrez,united kingdom,married,male,1948-06-26,2025-10-08,roberto gutierrez
357,11356,AW00011356,Terrence,Carson,australia,single,male,1985-11-24,2025-10-08,terrence carson
358,11357,AW00011357,Ramon,Ye,australia,single,male,1984-09-19,2025-10-08,ramon ye
359,11358,AW00011358,Cynthia,Malhotra,australia,single,female,1984-05-10,2025-10-08,cynthia malhotra
360,11359,AW00011359,Jarrod,Prasad,australia,single,male,1984-03-03,2025-10-08,jarrod prasad
361,11360,AW00011360,Tyrone,Serrano,australia,single,male,1984-01-30,2025-10-08,tyrone serrano
362,11361,AW00011361,Cindy,Ramos,australia,married,female,1982-10-26,2025-10-08,cindy ramos
363,11362,AW00011362,Damien,Shan,australia,married,male,1983-05-11,2025-10-08,damien shan
364,11363,AW00011363,Julian,Ross,australia,single,male,1983-04-19,2025-10-08,julian ross
365,11364,AW00011364,Jennifer,Collins,australia,single,female,1985-03-22,2025-10-08,jennifer collins
366,11365,AW00011365,Brittney,Sun,australia,single,female,1984-12-06,2025-10-08,brittney sun
367,11366,AW00011366,Virginia,Patel,australia,married,female,1985-04-23,2025-10-08,virginia patel
368,11367,AW00011367,Calvin,Nara,australia,married,male,1984-08-21,2025-10-08,calvin nara
369,11368,AW00011368,Edward,Miller,australia,single,male,1984-05-24,2025-10-08,edward miller
370,11369,AW00011369,Ashlee,Tang,australia,married,female,1984-02-01,2025-10-08,ashlee tang
371,11370,AW00011370,Alicia,Xu,australia,married,female,1983-09-29,2025-10-08,alicia xu
372,11371,AW00011371,Lacey,Jai,australia,married,female,1983-11-24,2025-10-08,lacey jai
373,11372,AW00011372,Wendy,Romero,australia,single,female,1983-11-12,2025-10-08,wendy romero
374,11373,AW00011373,Carly,Luo,germany,married,female,1954-09-16,2025-10-08,carly luo
375,11374,AW00011374,Jimmy,Ortega,germany,single,male,1948-12-25,2025-10-08,jimmy ortega
376,11375,AW00011375,Francisco,Martinez,united kingdom,married,male,1948-11-05,2025-10-08,francisco martinez
377,11376,AW00011376,Lance,Vazquez,united kingdom,single,male,1948-12-07,2025-10-08,lance vazquez
378,11377,AW00011377,David,Robinett,germany,married,male,1966-08-23,2025-10-08,david robinett
379,11378,AW00011378,Shannon,Liang,france,single,female,1965-11-19,2025-10-08,shannon liang
380,11379,AW00011379,Gary,Vazquez,france,married,male,1976-05-13,2025-10-08,gary vazquez
381,11380,AW00011380,Mitchell,Kumar,germany,single,male,1964-08-29,2025-10-08,mitchell kumar
382,11381,AW00011381,Meredith,Raman,united kingdom,married,female,1970-08-18,2025-10-08,meredith raman
383,11382,AW00011382,Edward,Patterson,france,married,male,1974-07-15,2025-10-08,edward patterson
384,11383,AW00011383,Marie,Gill,france,married,female,1966-02-25,2025-10-08,marie gill
385,11384,AW00011384,Tiffany,Wang,france,married,female,1971-10-13,2025-10-08,tiffany wang
386,11385,AW00011385,Miguel,Allen,united kingdom,single,male,1971-08-08,2025-10-08,miguel allen
387,11386,AW00011386,Jaclyn,Cai,germany,married,female,1971-11-02,2025-10-08,jaclyn cai
388,11387,AW00011387,Megan,Ramirez,united kingdom,single,female,1964-11-29,2025-10-08,megan ramirez
389,11388,AW00011388,Joseph,Martin,united kingdom,married,male,1965-01-20,2025-10-08,joseph martin
390,11389,AW00011389,Karl,Shan,germany,single,male,1981-04-20,2025-10-08,karl shan
391,11390,AW00011390,Christine,Raji,france,single,female,1976-04-17,2025-10-08,christine raji
392,11391,AW00011391,Lindsay,Xie,germany,single,female,1976-06-25,2025-10-08,lindsay xie
393,11392,AW00011392,Willie,Zhao,germany,single,male,1981-02-03,2025-10-08,willie zhao
394,11393,AW00011393,Kurt,Pal,france,single,male,1974-07-17,2025-10-08,kurt pal
395,11394,AW00011394,George,McDonald,united kingdom,single,male,1975-04-22,2025-10-08,george mcdonald
396,11395,AW00011395,Beth,Gutierrez,germany,single,female,1976-04-16,2025-10-08,beth gutierrez
397,11396,AW00011396,Ian,Lopez,germany,married,male,1975-04-04,2025-10-08,ian lopez
398,11397,AW00011397,Latoya,Shan,france,single,female,1974-12-02,2025-10-08,latoya shan
399,11398,AW00011398,Colin,Nath,united kingdom,single,male,1975-03-09,2025-10-08,colin nath
400,11399,AW00011399,Brenda,Mehta,france,single,female,1975-02-01,2025-10-08,brenda mehta
401,11400,AW00011400,Franklin,Raji,united kingdom,single,male,1980-04-15,2025-10-08,franklin raji
402,11401,AW00011401,Linda,Navarro,france,married,female,1975-02-23,2025-10-08,linda navarro
403,11402,AW00011402,Kelli,Cai,france,married,female,1975-05-20,2025-10-08,kelli cai
404,11403,AW00011403,Nancy,Schmidt,france,single,female,1980-01-06,2025-10-08,nancy schmidt
405,11404,AW00011404,Megan,Taylor,germany,single,female,1957-06-30,2025-10-08,megan taylor
406,11405,AW00011405,Bonnie,Goel,germany,single,female,1957-08-16,2025-10-08,bonnie goel
407,11406,AW00011406,Latoya,Xu,france,married,female,1957-12-31,2025-10-08,latoya xu
408,11407,AW00011407,Mario,She,germany,married,male,1957-09-30,2025-10-08,mario she
409,11408,AW00011408,Darren,Gill,united kingdom,married,male,1964-05-10,2025-10-08,darren gill
410,11409,AW00011409,Jacqueline,Hayes,france,single,female,1979-03-02,2025-10-08,jacqueline hayes
411,11410,AW00011410,Maurice,Goel,france,married,male,,2025-10-08,maurice goel
412,11411,AW00011411,Devin,Ross,germany,married,male,1959-08-12,2025-10-08,devin ross
413,11412,AW00011412,Sydney,Bryant,germany,single,female,1959-10-07,2025-10-08,sydney bryant
414,11413,AW00011413,Megan,Stewart,united kingdom,married,female,1959-10-13,2025-10-08,megan stewart
415,11414,AW00011414,Ian,Richardson,united kingdom,single,male,1959-09-15,2025-10-08,ian richardson
416,11415,AW00011415,Randy,She,germany,single,male,1949-12-03,2025-10-08,randy she
417,11416,AW00011416,Katrina,Becker,france,married,female,1950-09-16,2025-10-08,katrina becker
418,11417,AW00011417,Lacey,Zheng,france,married,female,1950-08-26,2025-10-08,lacey zheng
419,11418,AW00011418,Rafael,Hu,germany,single,male,1950-08-09,2025-10-08,rafael hu
420,11419,AW00011419,Kyle,Scott,united kingdom,married,male,1950-08-18,2025-10-08,kyle scott
421,11420,AW00011420,Jordan,Turner,france,married,male,1952-01-09,2025-10-08,jordan turner
422,11421,AW00011421,Amy,Sun,germany,married,female,1952-01-16,2025-10-08,amy sun
423,11422,AW00011422,Dustin,Deng,united kingdom,married,male,1952-02-29,2025-10-08,dustin deng
424,11423,AW00011423,Jasmine,Stewart,germany,married,female,1960-05-04,2025-10-08,jasmine stewart
425,11424,AW00011424,Pamela,Garcia,germany,married,female,1964-12-03,2025-10-08,pamela garcia
426,11425,AW00011425,Ariana,Gray,france,married,female,1965-08-02,2025-10-08,ariana gray
427,11426,AW00011426,Kristopher,Mehta,germany,married,male,1959-04-01,2025-10-08,kristopher mehta
428,11427,AW00011427,Desiree,Dominguez,germany,married,female,1959-06-17,2025-10-08,desiree dominguez
429,11428,AW00011428,Deanna,Perez,germany,single,female,1959-02-19,2025-10-08,deanna perez
430,11429,AW00011429,Marco,Lopez,france,married,male,1958-01-13,2025-10-08,marco lopez
431,11430,AW00011430,Casey,Yuan,germany,married,female,1957-09-21,2025-10-08,casey yuan
432,11431,AW00011431,Bryant,Garcia,germany,married,male,1974-10-20,2025-10-08,bryant garcia
433,11432,AW00011432,Dominique,Prasad,france,married,female,1957-03-10,2025-10-08,dominique prasad
434,11433,AW00011433,Maurice,Shan,france,married,male,1957-03-01,2025-10-08,maurice shan
435,11434,AW00011434,Andre,Lopez,united kingdom,married,male,1962-05-02,2025-10-08,andre lopez
436,11435,AW00011435,Robin,Romero,germany,single,female,1955-09-03,2025-10-08,robin romero
437,11436,AW00011436,Taylor,Cox,united kingdom,married,female,1956-03-17,2025-10-08,taylor cox
438,11437,AW00011437,Alfredo,Moreno,france,married,male,1955-06-16,2025-10-08,alfredo moreno
439,11438,AW00011438,Jenny,Nara,germany,married,female,1955-04-13,2025-10-08,jenny nara
440,11439,AW00011439,Janet,Munoz,france,married,female,1953-11-14,2025-10-08,janet munoz
441,11440,AW00011440,Sergio,Weber,france,married,male,1953-03-26,2025-10-08,sergio weber
442,11441,AW00011441,Erika,Gomez,france,married,female,1952-12-09,2025-10-08,erika gomez
443,11442,AW00011442,Joseph,Harris,france,married,male,1953-05-13,2025-10-08,joseph harris
444,11443,AW00011443,Grace,Griffin,australia,single,female,1981-11-19,2025-10-08,grace griffin
445,11444,AW00011444,Tina,Mehta,australia,married,female,1981-10-26,2025-10-08,tina mehta
446,11445,AW00011445,Kari,Kim,australia,single,female,1980-01-18,2025-10-08,kari kim
447,11446,AW00011446,Bethany,Chander,australia,single,female,1980-02-09,2025-10-08,bethany chander
448,11447,AW00011447,Jennifer,Roberts,australia,married,female,1980-02-13,2025-10-08,jennifer roberts
449,11448,AW00011448,Kyle,Patterson,australia,single,male,1980-10-25,2025-10-08,kyle patterson
450,11449,AW00011449,Alvin,Hu,australia,married,male,1980-08-01,2025-10-08,alvin hu
451,11450,AW00011450,Brett,Mehta,australia,single,male,1981-05-11,2025-10-08,brett mehta
452,11451,AW00011451,Ruben,Mu├▒oz,australia,single,male,1980-05-08,2025-10-08,ruben mu├▒oz
453,11452,AW00011452,Erika,Rubio,australia,single,female,1979-05-05,2025-10-08,erika rubio
454,11453,AW00011453,Stanley,Malhotra,australia,single,male,1984-08-17,2025-10-08,stanley malhotra
455,11454,AW00011454,Melinda,Navarro,australia,single,female,1979-10-20,2025-10-08,melinda navarro
456,11455,AW00011455,Ross,Sanz,australia,married,male,1979-10-19,2025-10-08,ross sanz
457,11456,AW00011456,Jon,Gao,australia,married,male,1980-01-05,2025-10-08,jon gao
458,11457,AW00011457,Jaime,Gutierrez,australia,married,female,1978-11-18,2025-10-08,jaime gutierrez
459,11458,AW00011458,Bianca,Liu,australia,married,female,1978-10-03,2025-10-08,bianca liu
460,11459,AW00011459,Tasha,Deng,australia,single,female,1978-04-12,2025-10-08,tasha deng
461,11460,AW00011460,Melvin,Chande,australia,single,male,1983-10-04,2025-10-08,melvin chande
462,11461,AW00011461,Victor,Jimenez,australia,single,male,1977-09-22,2025-10-08,victor jimenez
463,11462,AW00011462,Laura,Lin,australia,married,female,1977-07-18,2025-10-08,laura lin
464,11463,AW00011463,Alisha,Beck,australia,married,female,1977-09-09,2025-10-08,alisha beck
465,11464,AW00011464,Alejandro,Huang,australia,married,male,1977-05-15,2025-10-08,alejandro huang
466,11465,AW00011465,Louis,Luo,australia,married,male,1976-08-18,2025-10-08,louis luo
467,11466,AW00011466,Grant,Tang,australia,married,male,1977-01-30,2025-10-08,grant tang
468,11467,AW00011467,Arturo,Zheng,australia,married,male,1975-04-06,2025-10-08,arturo zheng
469,11468,AW00011468,Jaclyn,Andersen,united kingdom,married,female,1980-12-15,2025-10-08,jaclyn andersen
